date,id,text, bot_non_bot
Fri Mar 09 18:40:00 +0000 2018,972180216243081216,This poet wants you to rethink what it means to be vulnerable https://t.co/VxORwIp4IV,1
Fri Mar 09 18:20:00 +0000 2018,972175183078453248,What the latest jobs numbers mean for American workers (and President Trump’s new tariffs) (via @DanielBush) https://t.co/0VFefwpvt8,1
Fri Mar 09 18:00:00 +0000 2018,972170150295191552,Sen. Ron Johnson of Wisconsin is asking Commerce Secretary Wilbur Ross to answer several questions about the move. https://t.co/7RYVTQKvDS,1
Fri Mar 09 17:40:00 +0000 2018,972165116698411008,Help! How will receiving a legal settlement affect my health care? https://t.co/o5ay3ojHxh,1
Fri Mar 09 17:20:00 +0000 2018,972160083550380032,"""Directorate S"" traces Pakistan's role at the heart of the Afghanistan war. @nickschifrin talks to @SteveCollNY. https://t.co/IwPmX1WmCG",1
Fri Mar 09 17:00:04 +0000 2018,972155065803968515,"The 24-hour news cycle is filled with political coverage, but not everything gets the attention it deserves. Here a… https://t.co/yAYO30AmYh",1
Fri Mar 09 16:40:00 +0000 2018,972150016977481728,Former Trump campaign aide Sam Nunberg at court for grand jury https://t.co/ueYMiVwLpX,1
Fri Mar 09 16:00:01 +0000 2018,972139954397761543,"""I believe that every woman worker needs to understand how to defend themselves,"" says Lilia Garcia-Brower, whose o… https://t.co/lrceZMNLY0",1
Fri Mar 09 15:40:00 +0000 2018,972134917772517376,"Learn how to save energy in your home with these smart, affordable upgrades https://t.co/Q5e1R3sJtb",1
Fri Mar 09 15:20:00 +0000 2018,972129885127716864,911 calls from Florida school shooting reveal confusion after shots were fired https://t.co/jUIaYFysoj,1
Fri Mar 09 15:00:01 +0000 2018,972124855276630017,"NDAs are legally enforceable contracts, but they’re now coming under increased scrutiny from lawmakers, attorneys a… https://t.co/MlbxhgfUrJ",1
Fri Mar 09 14:40:00 +0000 2018,972119817804185600,Will there be a breakthrough? Failure? Or merely the start of another long and difficult process meant to remove No… https://t.co/iaLYncHtlb,1
Fri Mar 09 14:20:00 +0000 2018,972114785113464833,"""I hope that those of us who may not be that loud are still thought of and remembered and passed the mic,"" poet Eli… https://t.co/DC5Jg9Sq0k",1
Fri Mar 09 14:00:02 +0000 2018,972109759217221634,This poet wants you to rethink what it means to be vulnerable https://t.co/VxORwIp4IV,1
Fri Mar 09 11:00:02 +0000 2018,972064461870608384,"It’s a team you won't see playing during March Madness, but they’re still hungry to win to honor their school’s leg… https://t.co/1cgHfba0KQ",1
Fri Mar 09 05:00:00 +0000 2018,971973857702592516,"“One of the jobs of an editorial cartoonist is to stick up for the little guy,” and Steve Breen has spent the past… https://t.co/yOV3saBZ2f",1
Fri Mar 09 04:00:00 +0000 2018,971958756903763974,"In his new book, journalist Steve Coll reports on missed opportunities, mixed priorities and failed operations in w… https://t.co/tRTuMU1bkj",1
Fri Mar 09 03:00:00 +0000 2018,971943657862438912,A key trade advisor to President Trump underscores the threat of China and explains the push for tariffs. https://t.co/GpzdbWUMtb,1
Fri Mar 09 02:00:00 +0000 2018,971928560200921088,Could other countries start to claim national security for their own trade tariffs and barriers? https://t.co/ftbsjnFfT0,1
Fri Mar 09 01:40:00 +0000 2018,971923525110988802,Inside the study showing conservatives retweeted Russian trolls 30 times more often than liberals https://t.co/0GgFdbjJbV,1
Fri Mar 09 01:30:00 +0000 2018,971921007832215552,WATCH: 3 women recount years of harassment in the @forestservice (by @lornabaldwin) https://t.co/U44vtvBdSK,1
Fri Mar 09 01:20:00 +0000 2018,971918491824640002,Florida school shooting suspect withdraws plea https://t.co/AzbfolFWSy,1
Fri Mar 09 01:06:45 +0000 2018,971915158082682882,"""I hope that those of us who may not be that loud are still thought of and remembered and passed the mic,"" poet Eli… https://t.co/yDbEFCrYyr",1
Fri Mar 09 00:40:00 +0000 2018,971908425515847680,"Read these 5 important stories that have nothing to do with the White House (from @MikeRiosNews, @ericarhendry and… https://t.co/hMasLCY202",1
Fri Mar 09 00:33:11 +0000 2018,971906708497772545,"As #MarchMadness approaches, one school's season is about more than wins and losses. From @NETNebraska's… https://t.co/aCNHxVTJIy",1
Fri Mar 09 00:28:57 +0000 2018,971905643534864385,"RT @ericarhendry: MORE from @lizflock, @Josh_Barrage, @lornabaldwin, @WmBrangham's investigation of the Forest Service. https://t.co/EXnit6…",1
Fri Mar 09 00:26:18 +0000 2018,971904978616012800,"WATCH: President Trump says he will meet with North Korea's Kim Jong Un, according to South Korean official https://t.co/whQ46LPPX6",1
Fri Mar 09 00:22:51 +0000 2018,971904111137435648,"NEWS: President Donald Trump will meet with North Korea's leader Kim Jong Un by May, South Korea's national securit… https://t.co/rwEd5kckXy",1
Fri Mar 09 00:21:47 +0000 2018,971903841942695936,.@PulitzerPrize-winning cartoonist @sdutBreen is using his drawings to highlight the growing problem of homelessnes… https://t.co/lrviYIw2gJ,1
Fri Mar 09 00:20:00 +0000 2018,971903391684182016,"President Trump’s tariffs will do more harm than good, experts say (via @DanielBush) https://t.co/TDf4cVbZ8S",1
Fri Mar 09 00:19:29 +0000 2018,971903263246204928,"For more than 16 years, the U.S. has been fighting in Afghanistan. It's a war fought mostly against the Taliban, a… https://t.co/To9KUMbMi4",1
Fri Mar 09 00:17:59 +0000 2018,971902884785938432,"RT @hari: Kim Jong Un agrees to 
-stop nuclear missile tests
-recognize the need for joint exercises between US &amp; S. Korea 
- invited POTUS…",1
Fri Mar 09 00:07:15 +0000 2018,971900185226989569,WATCH on #Periscope: South Korea’s National Security Advisor Chung Eui-Yong is expected to make a statement at the… https://t.co/9WR5AXAH5m,1
Fri Mar 09 00:06:10 +0000 2018,971899912278327296,"""Trade is good. Tariffs and the threat of tariffs are a negotiating tool to require countries like China to stop th… https://t.co/AODO46tPRs",1
Thu Mar 08 23:53:33 +0000 2018,971896734858199040,"For the time being, Canada and Mexico are exempt from the steel and aluminum tariffs because the Trump administrati… https://t.co/kF3WlleTQc",1
Thu Mar 08 23:16:52 +0000 2018,971887503887093760,"The @forestservice has named Vicki Christiansen as its interim chief. She'll succeed Tony Tooke, who retired yester… https://t.co/pwRHcnDtW9",1
Thu Mar 08 23:15:12 +0000 2018,971887084289044481,WATCH #Periscope: President Trump imposed stiff tariffs on aluminum and steel imports -- a move that could lead to… https://t.co/pR2WOOawzk,1
Thu Mar 08 23:09:20 +0000 2018,971885607755616256,RT @mikewfritz: Tonight on @newshour why pulitzer prize winning cartoonist @sdutBreen is using his drawings to highlight the growing proble…,1
Thu Mar 08 23:08:57 +0000 2018,971885512850997248,President Trump signed orders today setting 25% tariffs on foreign steel and 10% tariffs on aluminum. The tariffs a… https://t.co/LKKCmpnxiy,1
Thu Mar 08 23:00:00 +0000 2018,971883261231337473,"Since our investigation first published, we have received nearly 200 emails via a tipline. If you are in the U.S.… https://t.co/DXzLKgBMoU",1
Thu Mar 08 22:58:51 +0000 2018,971882968611524612,All of these developments follow our monthslong investigation into a wider culture of sexual harassment and retalia… https://t.co/hsR2y1cCfy,1
Thu Mar 08 22:58:22 +0000 2018,971882847035428864,The @USDA also announced in an agency-wide email that Vicki Christiansen would serve as the interim chief of the… https://t.co/5L2kSpsII4,1
Thu Mar 08 22:57:15 +0000 2018,971882568047124480,"The @forestservice agreed with the @OIGUSDA’s recommendations in the report, but added that the agency is “uncertai… https://t.co/CL5p0GCVg0",1
Thu Mar 08 22:55:30 +0000 2018,971882126101614599,The report comes one day after Tony Tooke stepped down as chief of the @forestservice following complaints of sexua… https://t.co/7gxl1fiQY5,1
Thu Mar 08 22:54:06 +0000 2018,971881776200192001,A new @OIGUSDA report says the @forestservice needs to improve its process of dealing with complaints of sexual har… https://t.co/tNzgkQOwZp,1
Thu Mar 08 22:25:57 +0000 2018,971874692008202241,"RT @juliepercha: Ohio Rep. Tim Ryan stumps for PA18 Dem hopeful Conor Lamb here at the United Steelworkers Local 14693 in Canonsburg, Pa. h…",1
Thu Mar 08 22:15:43 +0000 2018,971872114809729028,"RT @LisaDNews: OPPOSING presidnt's tariff plan:
- Ryan, speaker + 2nd in line to POTUS.
- Hatch, chair of Sen. Finance
- Roberts, chair of…",1
Thu Mar 08 22:00:01 +0000 2018,971868166367232000,"Trump’s tariffs will do more harm than good, experts say (via @DanielBush)  https://t.co/TDf4cVbZ8S",1
Thu Mar 08 21:40:00 +0000 2018,971863127435300865,"Read these 5 important stories that have nothing to do with the White House (from @MikeRiosNews, @ericarhendry and… https://t.co/BPppPyaqdu",1
Thu Mar 08 21:20:00 +0000 2018,971858093918314497,"In 2009, U.S. households spent an average of $2,024 on energy, according to the U.S. Energy Information Administrat… https://t.co/16MzauIsCf",1
Thu Mar 08 21:11:13 +0000 2018,971855883348082689,"News via @AP: President Trump, surrounded by steelworkers, signs proclamations to impose steep tariffs on imports of steel and aluminum.",1
Thu Mar 08 21:00:01 +0000 2018,971853066377994241,"Corey Lewandowski, ex-Trump campaign manager, faces Russia interview https://t.co/CRjZrcMOgg",1
Thu Mar 08 20:40:00 +0000 2018,971848027152396288,"WATCH LIVE: President Trump expected to sign tariffs on steel, aluminum https://t.co/3tL4rVEcfF",1
Thu Mar 08 20:31:53 +0000 2018,971845985805647873,WATCH on #Periscope: President @realDonaldTrump is expected to announce tariffs on imported steel and aluminum. https://t.co/GCjWAXhVyx,1
Thu Mar 08 20:20:00 +0000 2018,971842993786306561,It's very rare for a beluga whale calf to become separated from its mother. So when a team of veterinarians discove… https://t.co/tfTUhRTeVb,1
Thu Mar 08 20:00:04 +0000 2018,971837976677249025,"Not long ago, Gary Cohn was laying out an ambitious 2018 economic agenda for the Trump administration. https://t.co/rhaJXRVMye",1
Thu Mar 08 19:40:00 +0000 2018,971832927695679488,Inside the study showing conservatives retweeted Russian trolls 30 times more often than liberals https://t.co/0GgFdb27Nl,1
Thu Mar 08 19:20:00 +0000 2018,971827894812016640,How teens want to solve America’s school shooting problem https://t.co/tpN0MQclCA,1
Thu Mar 08 19:00:02 +0000 2018,971822869893099520,Women take to the streets as the world marks #InternationalWomensDay https://t.co/f2aPf6pOAa,1
Thu Mar 08 18:40:00 +0000 2018,971817828079697920,"This Japanese ""hidden figure"" enlightened the world with her sunspot sketches (from @RashmiShivni in October 2017)… https://t.co/6TMW9z0JCf",1
Thu Mar 08 18:20:00 +0000 2018,971812795560886273,Read these 5 overlooked politics stories that are worth your time https://t.co/YV2mOpzxRd,1
Thu Mar 08 18:00:03 +0000 2018,971807773137682433,"When someone does not expect greatness from you, here's what to tell yourself, according to writer Morgan Jerkins.… https://t.co/TLm7pVY2ME",1
Thu Mar 08 17:40:00 +0000 2018,971802729113899008,"Corey Lewandowski, ex-Trump campaign manager, faces Russia interview https://t.co/CRjZrcvdoI",1
Thu Mar 08 17:20:00 +0000 2018,971797695437385729,".@JerryBrownGov: Sessions ""sowing discord"" instead of proposing immigration reform. @JudyWoodruff interviewed Brown… https://t.co/sihZxeuSx8",1
Thu Mar 08 17:06:25 +0000 2018,971794279025860608,"RT @JaneFerguson5: #Somalia's drought is not just killing off the animals, it's destroying a way of life that has sustained people there fo…",1
Thu Mar 08 17:00:04 +0000 2018,971792678638751747,Why Gary Cohn’s departure raises doubts on President Trump's economic agenda https://t.co/rhaJXREbGG,1
Thu Mar 08 16:40:00 +0000 2018,971787629141397504,White House preparing rollout of Trump’s tariff plan. https://t.co/0uewAO4XsF,1
Thu Mar 08 16:20:00 +0000 2018,971782596144197632,"Women take to the streets as the world marks #internationalwomensday2018 
https://t.co/2XBjse5yUZ",1
Thu Mar 08 16:00:05 +0000 2018,971777582550208513,From the NewsHour archives: Here’s what the economy would look like without women #InternationalWomenDay2018 https://t.co/ffWVjjlmxJ,1
Thu Mar 08 15:40:00 +0000 2018,971772529890086912,"Tony Tooke, head of U.S. @forestservice, stepping down amid sexual misconduct allegations https://t.co/FPZKhMJRYq",1
Thu Mar 08 15:20:00 +0000 2018,971767498554138625,"""If anyone has to change their ways, it's the federal government. ... If Attorney General Sessions would simply sit… https://t.co/lQ51iWQfbi",1
Thu Mar 08 15:00:05 +0000 2018,971762485744291840,"Gov. Jerry Brown says he wants collaborate with the Justice Department on issues of immigration, “but I'm not going… https://t.co/d7zpfNck4w",1
Thu Mar 08 14:40:00 +0000 2018,971757431893254144,Porn actress Stormy Daniels sues over right to speak out about alleged Trump affair https://t.co/czi102FrVZ,1
Thu Mar 08 14:20:00 +0000 2018,971752397012783105,This group helps women earn an income and rise up in male-dominated societies.  (via @NewsHourWorld) https://t.co/ZZUWMhNChj,1
Thu Mar 08 14:00:03 +0000 2018,971747376124788736,Help! How will receiving a legal settlement affect my health care? (via @PhilMoeller) https://t.co/o5ay3o26FJ,1
Thu Mar 08 13:00:02 +0000 2018,971732271702081536,It's very rare for a beluga calf to become separated from its mother. Here's how veterinarians and aquarium workers… https://t.co/IoLYYl6kQM,1
Thu Mar 08 12:00:01 +0000 2018,971717171104624640,"In the documentary series “The Trade,” drug agents play a never-ending game of whack-a-mole -- and there’s always a… https://t.co/xdG1NtZJpj",1
Thu Mar 08 04:00:01 +0000 2018,971596373899530240,"People have survived in Somalia for thousands of years by living as nomads. Without enough rainwater, that way of l… https://t.co/I61RbVzZ4j",1
Thu Mar 08 03:00:00 +0000 2018,971581269833388034,The CEO of the only domestic manufacturer of steel beer kegs in the U.S. says he’s not sure his business could surv… https://t.co/D3xyx866Ro,1
Thu Mar 08 02:59:59 +0000 2018,971581263743258624,"RT @nickmassella: Congratulations to @PBS NewsHour executive producer @sarajust, honored this evening with the John Jay Award for distingui…",1
Thu Mar 08 02:00:01 +0000 2018,971566176525467648,"Gov. Jerry Brown says he wants collaborate with the Justice Department on issues of immigration, “but I'm not going… https://t.co/InKcI2iX4I",1
Thu Mar 08 01:40:00 +0000 2018,971561137085956096,President Trump reopens a seemingly settled debate on video games and violence. https://t.co/M1yqcSjdtR,1
Thu Mar 08 01:20:00 +0000 2018,971556103744929792,Italian populist parties just defeated the political establishment. Here’s why. https://t.co/v062L8RkeB,1
